date,article,label,cleaned_article
31/01/24,"MAIS AGENDA – Único destaque entre os indicadores aqui é a Pnad (9h). A mediana em pesquisa Broadcast indica taxa de desemprego de 7,5% no 4Tri, mesmo nível do trimestre móvel finalizado em novembro.",0,agenda único destaque indicador pnad mediana pesquisa broadcast indicar taxa desemprego trimestre móvel finalizar novembro
31/01/24,"LÁ FORA – Nos EUA, o relatório de emprego da ADP deve apontar a criação de 145 mil vagas no setor privado em janeiro, abaixo de dezembro (164 mil). Às 11h45, sai o PMI medido pelo ISM de Chicago (previsão: 47,8).",0,estados unidos relatório emprego adp criação vaga setor privado janeiro abaixo dezembro sair pmi meder ism chicago previsão
31/01/24,Os estoques de petróleo do DoE (12h30) têm estimativa de queda de 800 mil barris.,0,estoque petróleo doe estimativa queda barri
31/01/24,"Na Alemanha, sai a leitura preliminar de janeiro da inflação do CPI (10h). O BC do Chile decide juro às 18h.",0,alemanha sair leitura preliminar janeiro inflação índice preço consumidor banco central chile decidir juro
31/01/24,"Além de Santander, Boeing e Mastercard divulgam os seus balanços trimestrais antes da abertura.",0,santander boeing mastercard divulgar balanço trimestral abertura
31/01/24,"O mercado também estará de olho no relatório trimestral de refinanciamento do Tesouro americano. No início da semana, NY gostou da notícia de que o Tesouro fará menos empréstimos do que o previsto neste 1Tri.",0,mercado olho relatório trimestral refinanciamento tesouro americano início semana ny gostar notícia tesouro empréstimo prever
31/01/24,"CHINA HOJE – O PMI industrial oficial subiu de 49,0 em dezembro para 49,2 em janeiro, dentro da expectativa. Apesar da alta, o resultado abaixo de 50 pontos indica que a atividade econômica continua em contração.",0,china hoje pmi industrial oficial subir dezembro janeiro expectativa apesar alta resultado abaixo indicar atividade econômico continuar contração
31/01/24,"Já o PMI de serviços avançou para 50,7 em janeiro, ante 50,4 em dezembro. O número permaneceu em território de expansão e veio levemente acima das expectativas dos analistas, que previam 50,6.",0,pmi serviço avançar janeiro ante dezembro permanecer território expansão vir levemente acima expectativa analista prever
31/01/24,"BODE NA SALA – Ficou na promessa a esperança de recuperação das ações da Vale (-0,56%, a R$ 68,78) com o relatório de produção e vendas de minério no 4Tri, no geral, repercutido positivamente pelos analistas de mercado.",0,bode sala ficar promessa esperança recuperação ação vale relatório produção venda minério repercutir positivamente analista mercado
31/01/24,"Não ajudou a forte queda de 1,76% do minério de ferro em Dalian.",0,ajudar forte queda minério ferro dalian
31/01/24,"Em clima de cautela redobrada, janeiro vai terminando com queda acumulada de quase 11% dos papéis da mineradora, no mês marcado pelas desconfianças com a governança da empresa e o ritmo de crescimento da China.",0,clima cautela redobrar janeiro terminar queda acumular quase papel mineradora marcar desconfiança governança empresa ritmo crescimento china
31/01/24,"Sem falar no noticiário negativo para a companhia nestes últimos dias, com a imposição de multa pela tragédia de Brumadinho e a cobrança pelo governo por renovação de concessões ferroviárias durante a gestão Bolsonaro.",0,falar noticiário negativo companhia em este último dia imposição multa tragédia brumadinho cobrança governo renovação concessão ferroviário durante gestão bolsonaro
31/01/24,"Quanto à China, no entanto, o tom adotado por economistas ontem, durante painel do UBS, em SP, foi de que o pessimismo pode estar exagerado e que o cenário-base é de queda gradual do ritmo da atividade chinesa.",0,china entanto tom adotar economista durante painel ubs sp pessimismo exagerar queda gradual ritmo atividade chinês
31/01/24,"Luis Stuhlberger, da Verde, disse que a China não vai viver uma crise imobiliária equivalente à gerada pelo colapso do Lehman Brothers, em 2008, e que o PIB chinês, apesar de cada vez menor, terá uma desaceleração lenta.",0,luis stuhlberger verde dizer china viver crise imobiliário equivalente gerada colapso lehman brothers produto interno bruto chinês apesar ter desaceleração lento
31/01/24,"Na mesma linha, o economista-chefe global do UBS, Arend Kapteyn, disse que as preocupações com a China ganharam tons mais dramáticos esta semana com a liquidação da Evergrande, mas o receio está superdimensionado.",0,mesmo linha global ubs arend kapteyn dizer preocupação china ganhar tom dramático semana liquidação evergrande receio superdimensionado
31/01/24,"No pano de fundo para a Vale, segue a expectativa com a sucessão no comando da mineradora, que pode ser decidida na 6ªF, depois de o “efeito Mantega” ter gerado desconforto.",0,pano fundo vale seguir expectativa sucessão comando mineradora decidir efeito mantega gerar desconforto
31/01/24,"O risco imediato de ingerência política diminuiu, mas preocupa que possa ter sido só um recuo tático de Lula.",0,risco imediato ingerência político diminuir preocupar poder ser recuo tático lula
31/01/24,"O Ibovespa já não tinha motivos para subir ontem, com uma queda quase generalizada dos papéis do índice, mas a baixa da Vale, que tem o maior peso, contribuiu para a perda dos 128 mil pontos (127.401,81, -0,86%).",0,índice bovespa ter motivo subir queda quase generalizado papel índice baixa vale peso contribuir perda
31/01/24,"Após duas quedas seguidas, o Ibov acumula queda de 1,21% só esta semana. No mês, a perda está em 5,06%, equiparando-se à retração de 5,09% em agosto passado.",0,queda seguir ibov acumular queda semana perda retração agosto passado
31/01/24,"Se superar a baixa de agosto, será a maior queda mensal do Ibov desde fevereiro de 2023 (-7,49%).",0,superar baixa agosto ser queda mensal ibov fevereiro
31/01/24,"No pregão cauteloso de ontem, Gol se despediu do Ibovespa com queda de 26,97%, a R$ 2,87. A concorrente Azul cedeu 4,62% (R$ 13,20).",0,pregão cauteloso gol despedir índice bovespa queda concorrente azul ceder
31/01/24,"Casas Bahia (-8,32%, a R$ 7,60) e Braskem (-5,64%, a R$ 17,72) também figuraram na lista de maiores quedas.",0,casas bahia braskem figurar lista grande queda
31/01/24,"Embraer se destacou entre as poucas altas do dia (+2,46%, a R$ 22,87) depois que a Moody’s elevou a nota de crédito da companhia de Ba2 para Ba1, reiterando a perspectiva estável.",0,embraer destacar pouco alta dia moody elevar nota crédito companhia reiterar perspectiva estável
31/01/24,"Suzano recuperou parte da queda da véspera (+2,56%; R$ 52,10), seguida por Carrefour Brasil (+2,51%; R$ 10,63).",0,suzano recuperar queda véspera seguir carrefour brasil
31/01/24,"Com exceção do Santander unit (+1,00%, a R$ 29,20), os principais bancos recuaram. Bradesco ON, -0,44% (R$ 13,64); e PN, -0,72% (R$ 15,27). Banco do Brasil cedeu 0,51% (R$ 56,23) e Itaú Unibanco caiu 0,64% (R$ 32,43).",0,exceção santander unit principal banco recuar bradesco on pn banco brasil ceder itaú unibanco cair
31/01/24,"Petrobras até tentou uma alta, puxada pelo petróleo, sem sucesso. O papel ON cedeu 0,45% (R$ 42,17) e o ON caiu 0,62% (R$ 40,32).",0,petrobra tentar alta puxar petróleo sucesso papel on ceder on cair
31/01/24,"Nova recusa de Benjamim Netanyahu em concordar com demandas do Hamas para uma nova trégua em Gaza elevou o barril do Brent/abril em 0,82%, a US$ 82,50, na ICE. O WTI/março, +1,35%, a US$ 77,82, na Nymex.",0,recusa benjamim netanyahu concordar demanda hamas trégua gaza elevar barril brent abril ice wti março nymex
31/01/24,FOI JUNTO – O reforço que os indicadores fortes divulgados ontem nos EUA deram às apostas de corte de juro pelo Fed só em maio pressionou por aqui a curva do DI.,0,junto reforço indicador forte divulgar estados unidos dar aposta corte juro fed maio pressionar curva depósito interfinanceiro
31/01/24,"As taxas dos DIs chegaram a cair pontualmente com a revisão na expectativa do IPCA 2024 (de 3,86% para 3,81%) no Focus, após o IPCA-15 ter vindo abaixo do esperado na semana passada. Mas o movimento teve vida curta.",0,taxa dis chegar cair pontualmente revisão expectativa índice nacional preço consumidor amplo focus índice nacional preço consumidor abaixo esperar semana passado movimento vida curto
31/01/24,"O dado do Caged de dezembro (-430 mil), pior que o esperado (-370 mil), não afetou os negócios, mas marcou uma inflexão no mercado de trabalho, que apoia o ritmo de cortes de 0,50pp na Selic, segundo a CM Capital.",0,dado caged dezembro pior esperar afetar negócio marcar inflexão mercado trabalho ritmo corte especial liquidação custódia cm capital
31/01/24,"O fiscal segue como pano de fundo de pressão, com apostas sobre o patamar de revisão da meta de déficit zero.",0,fiscal seguir pano fundo pressão aposta patamar revisão meta déficit
31/01/24,"O mercado parece preparado para absorver pouco menos de -1% do PIB. No Focus, a mediana é de -0,8%.",0,mercado preparar absorver produto interno bruto focus mediana
31/01/24,"Roberto Secemski (Barclays) disse que se a meta fiscal deste ano mudar de zero para -0,5%, o governo ainda conseguiria defender alguma mensagem de consolidação. Mas o banco britânico prevê déficit de 0,9%.",0,roberto secemski barclays dizer meta fiscal ano mudar governo conseguir defender algum mensagem consolidação banco britânico prever déficit
31/01/24,"Na B3, o DI para Jan25 subiu a 10,00%, (de 9,969%, ontem). O DI Jan26 avançou a 9,715% (de 9,656%). O Jan27, a 9,895% (de 9,837%); o Jan29, a 10,355% (10,295%); Jan31, a 10,600% (10,545%); e Jan33, a 10,700% (10,641%).",-1,depósito interfinanceiro subir depósito interfinanceiro avançar
31/01/24,"Depois de passar o dia em alta, sob influência dos dados americanos, o dólar à vista perdeu força, fechando perto da estabilidade (-0,01%, a R$ 4,9454).",1,passar dia alta influência dado americano dólar vista perder força fechar estabilidade
31/01/24,"A disputa da ptax (com potencial atuação dos vendidos), faltando apenas uma sessão para a virada de mês, pode ter influenciado o fechamento estável, depois de a moeda ter operado na faixa de R$ 4,98 na máxima do dia.",1,disputa ptax potencial atuação vendido faltar sessão virada influenciar fechamento estável moeda operar faixa grande dia
31/01/24,"FIRME E FORTE – Como já se tornou comum neste início de ano, indicadores mais fortes que o esperado nos EUA frustraram a parte do mercado que ainda espera corte de juro em março.",-1,firme forte tornar comum início ano indicador forte esperar estados unidos frustrar mercado esperar corte juro março
31/01/24,"Wall Street digeriu ontem uma leitura mais positiva do que o estimado do relatório Jolts de dezembro, que, pela primeira vez em três meses, superou 9 milhões de vagas abertas (9,026 milhões).",-1,wall street digerir leitura positivo estimar relatório jolts dezembro superar milhão vaga aberto milhão
31/01/24,"Foram 101 mil a mais que em novembro. A expectativa era de queda a 8,7 milhões.",-1,novembro expectativa queda milhão
